4.700000000000000000e+01 1.440778500000000051e+01 1.440778514559334589e+01 1.000000010105185799e+00 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.800000000000000000e+01 1.749914899999999918e+01 1.749914868728589212e+01 9.999999821297534952e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01
4.900000000000000000e+01 1.417651900000000076e+01 1.417651901831244210e+01 1.000000001291744489e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
5.000000000000000000e+01 2.121092099999999903e+01 2.121092079340830594e+01 9.999999902601262036e-01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.100000000000000000e+01 1.222933899999999952e+01 1.222933873078178202e+01 9.999999779858733673e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
5.200000000000000000e+01 1.648361299999999829e+01 1.648361282940926387e+01 9.999999896508893205e-01 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.300000000000000000e+01 1.482286299999999990e+01 1.482286316419871675e+01 1.000000011077395667e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01
5.400000000000000000e+01 1.513767400000000052e+01 1.513767401121996059e+01 1.000000000741194439e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
5.500000000000000000e+01 1.717125700000000066e+01 1.717125733723523240e+01 1.000000019639519122e+00 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.600000000000000000e+01 2.002878400000000170e+01 2.002878439575547986e+01 1.000000019759336167e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
